time,tas,tasmin,tasmax,huss,sfcWind,prtot
1977-10-10,281.74224853515625,278.6676940917969,284.9757995605469,0.00628235749900341,7.154643535614014,0.00015000495477579534
1977-10-11,279.873046875,277.8421325683594,282.70574951171875,0.005485335364937782,6.122135162353516,8.237895963247865e-05
1977-10-12,280.017578125,277.52789306640625,282.12518310546875,0.006121404934674501,4.99664306640625,0.0001378082379233092
1977-10-13,282.15692138671875,280.09503173828125,284.97100830078125,0.006779756397008896,4.025759220123291,0.0001688504416961223
1977-10-14,282.4197998046875,278.4959716796875,286.8912658691406,0.006144657731056213,1.8381884098052979,1.5670691936975345e-05
1977-10-15,282.41912841796875,278.47100830078125,287.2604064941406,0.0058533367700874805,4.354454040527344,3.0677269933221396e-06
1977-10-16,282.17181396484375,279.56378173828125,284.7308654785156,0.006651981733739376,5.545174598693848,0.00013582551036961377
1977-10-17,283.89678955078125,281.6839294433594,286.55963134765625,0.007906241342425346,2.884967803955078,8.723278006073087e-05
1977-10-18,284.6853332519531,281.5274658203125,288.88330078125,0.007747338153421879,1.7480051517486572,2.3329121177084744e-05
1977-10-19,284.5311584472656,280.554443359375,289.87109375,0.007011339534074068,1.72206711769104,3.057197545786039e-06
1977-10-20,284.210693359375,279.57293701171875,290.427978515625,0.006669504567980766,2.7559633255004883,5.114512191539689e-07
1977-10-21,283.77093505859375,279.4009094238281,289.2906494140625,0.006568212993443012,3.6779239177703857,1.1251112482568715e-05
1977-10-22,282.95281982421875,278.3945007324219,288.2397766113281,0.005802084691822529,3.9134790897369385,5.20439789397642e-06
1977-10-23,281.7479248046875,276.4846496582031,288.2502746582031,0.005309019237756729,2.1006717681884766,2.3559412056783913e-06
1977-10-24,281.1644287109375,276.2081604003906,287.6259765625,0.0049467431381344795,1.7359098196029663,9.418032504981966e-07
1977-10-25,281.01239013671875,275.6608581542969,288.2646484375,0.00481607997789979,1.7753236293792725,1.1010608886863338e-06
1977-10-26,281.22821044921875,276.41961669921875,287.38702392578125,0.005357667803764343,2.2040464878082275,9.282112500841322e-07
1977-10-27,280.9309387207031,276.46734619140625,286.730712890625,0.005297614261507988,2.0111770629882812,1.3086305443721358e-06
1977-10-28,280.5865783691406,275.64874267578125,287.4239501953125,0.0046438309364020824,1.719151258468628,6.95320210297723e-08
1977-10-29,280.2587585449219,275.12322998046875,287.7693176269531,0.004440757445991039,1.4744186401367188,6.915186756550895e-10
1977-10-30,280.0639953613281,274.6847229003906,287.5988464355469,0.004665047861635685,1.3859453201293945,2.088282463619251e-10
1977-10-31,279.803955078125,274.8337707519531,286.5575866699219,0.005053979344666004,1.115407943725586,2.9921916055997144e-09
1977-11-01,280.3598937988281,275.8226318359375,285.08343505859375,0.00535968504846096,2.1491308212280273,4.099031229998218e-06
1977-11-02,279.39013671875,274.89849853515625,284.8231201171875,0.004165235906839371,3.0786805152893066,3.783227384701604e-06
1977-11-03,278.4189453125,273.9091796875,284.4326171875,0.004023692570626736,3.733506202697754,1.1973345863225404e-05
1977-11-04,278.748046875,274.81732177734375,284.5751953125,0.0044007813557982445,3.788529872894287,1.148146839113906e-05
1977-11-05,279.8528137207031,275.04620361328125,284.77252197265625,0.005357327871024609,4.137352466583252,4.729382635559887e-05
1977-11-06,282.32562255859375,279.4868469238281,285.7500915527344,0.006869059056043625,2.088979959487915,7.982161332620308e-05
1977-11-07,280.30291748046875,277.8692932128906,282.6938781738281,0.005551157519221306,5.656863212585449,2.758535265456885e-05
1977-11-08,278.4130554199219,274.3883056640625,281.29559326171875,0.004707863554358482,5.272601127624512,3.4475720894988626e-05
1977-11-09,275.1300964355469,270.6349792480469,280.8333740234375,0.003390793688595295,2.3032233715057373,1.1645659014902776e-06
1977-11-10,274.9402160644531,269.94647216796875,282.3465270996094,0.0029951627366244793,1.4278051853179932,1.946787619999668e-07
1977-11-11,275.8074951171875,270.9588928222656,282.77264404296875,0.0035371200647205114,1.3408031463623047,3.535317318892339e-07
1977-11-12,276.8478698730469,271.60333251953125,283.75103759765625,0.004035383462905884,2.114440679550171,1.708004617739789e-07
1977-11-13,279.6080322265625,275.65716552734375,284.0854797363281,0.005126798991113901,5.3258748054504395,4.124719453102443e-06
1977-11-14,280.90460205078125,277.8175048828125,284.72528076171875,0.005533288232982159,6.993894577026367,1.1040678145946003e-05
1977-11-15,281.2725524902344,279.2771911621094,284.41827392578125,0.005723278038203716,7.684266567230225,1.704550231806934e-05
1977-11-16,281.9903259277344,280.2782897949219,284.15570068359375,0.0065367454662919044,7.381287574768066,6.658358324784786e-05
1977-11-17,283.67291259765625,281.47711181640625,286.94134521484375,0.007064763456583023,6.417474746704102,5.361846706364304e-05
1977-11-18,284.0771484375,281.82196044921875,287.2688293457031,0.007333048619329929,6.106565952301025,7.262105646077543e-05
1977-11-19,283.6630859375,282.29510498046875,285.78973388671875,0.00753494817763567,3.448209524154663,0.00011407327838242054
1977-11-20,283.487548828125,281.7609558105469,285.83209228515625,0.007449662312865257,3.22579026222229,6.790714542148635e-05
1977-11-21,283.23223876953125,281.45306396484375,285.601806640625,0.007295628078281879,2.5628809928894043,7.34571076463908e-05
1977-11-22,282.9769592285156,281.14520263671875,285.37152099609375,0.0071415952406823635,2.178929090499878,7.900707714725286e-05
1977-11-23,282.24737548828125,279.5480651855469,285.19842529296875,0.006700488738715649,1.4538533687591553,2.2058851754991338e-05
1977-11-24,281.5083312988281,278.630859375,284.989013671875,0.006192256696522236,1.9935929775238037,3.0069171771174297e-05
1977-11-25,279.14697265625,274.7575988769531,283.3658447265625,0.004995109513401985,2.0983567237854004,1.1955527270401944e-06
1977-11-26,277.17279052734375,273.2313537597656,283.1109619140625,0.00418233685195446,2.0175278186798096,2.9319913608105708e-08
1977-11-27,279.07879638671875,274.60009765625,283.1400146484375,0.005170184187591076,5.013320446014404,4.594719939632341e-06
1977-11-28,282.2913818359375,279.7368469238281,285.24261474609375,0.006554990541189909,6.539831638336182,4.807752338820137e-05
1977-11-29,284.4525451660156,282.47772216796875,286.9783020019531,0.007706788368523121,6.475253105163574,0.00010512999870115891
1977-11-30,284.15264892578125,281.22113037109375,287.46051025390625,0.0072645386680960655,3.2896735668182373,8.119663107208908e-05
1977-12-01,281.03106689453125,277.59716796875,283.8213806152344,0.005778937600553036,2.781322956085205,1.857410643424373e-05
1977-12-02,272.2663269042969,271.06005859375,273.3954772949219,0.003070909297093749,7.947957992553711,1.0483073310751934e-05
1977-12-03,270.9481201171875,268.1349792480469,273.75384521484375,0.0023781934287399054,5.797384738922119,1.2980563042219728e-06
1977-12-04,271.1099853515625,267.5504455566406,274.5414123535156,0.0026158737018704414,2.7812252044677734,3.511783143039793e-05
1977-12-05,274.1861267089844,271.54766845703125,276.9794616699219,0.003914522472769022,3.879706382751465,5.7749159168452024e-05
1977-12-06,278.5529479980469,274.7289123535156,282.12225341796875,0.005498223938047886,4.59520959854126,5.646746285492554e-05
1977-12-07,282.37701416015625,279.0032958984375,286.1410827636719,0.006688004359602928,5.631369590759277,7.956955960253254e-05
1977-12-08,280.78314208984375,277.1199951171875,284.45123291015625,0.005684176459908485,3.423318862915039,3.586326783988625e-05
1977-12-09,279.60467529296875,275.65924072265625,283.0435485839844,0.004967406392097473,3.293076515197754,1.660268026171252e-05
1977-12-10,279.1758117675781,275.5583190917969,282.976318359375,0.0053258733823895454,3.786038875579834,1.7806643882067874e-05
1977-12-11,279.5640563964844,275.83935546875,283.3652038574219,0.005425016395747662,2.043558359146118,1.652111495786812e-05
1977-12-12,278.3927001953125,274.7816162109375,282.23876953125,0.005255602765828371,2.2028353214263916,4.6922948968131095e-05
1977-12-13,278.3456115722656,276.947998046875,280.02215576171875,0.005292963236570358,4.589745044708252,5.3051349823363125e-05
1977-12-14,277.8896484375,275.8099365234375,280.60443115234375,0.004727016668766737,5.105118751525879,1.3833490811521187e-05
1977-12-15,275.0003967285156,272.6003723144531,276.95050048828125,0.003834432689473033,5.919504165649414,7.790520612616092e-06
1977-12-16,272.6737976074219,271.3016357421875,274.3734130859375,0.00351541256532073,5.263843059539795,1.0637933883117512e-05
1977-12-17,272.36663818359375,268.9996643066406,276.7136535644531,0.0031845527701079845,1.3936808109283447,1.2619273093150696e-06
